/* Cplex Data generated on 2017-12-16 */

k = 28;

b = 14;

AtomicConstraints = {
	 <1, 2>,
	 <1, 14>,
	 <9, 2>,
	 <9, 3>,
	 <9, 14>,
	 <10, 2>,
	 <10, 3>,
	 <10, 4>,
	 <11, 3>,
	 <11, 4>,
	 <11, 5>,
	 <12, 4>,
	 <12, 5>,
	 <12, 6>,
	 <13, 4>,
	 <13, 5>,
	 <13, 6>,
	 <13, 7>,
	 <25, 18>,
	 <25, 19>,
	 <25, 16>,
	 <25, 17>,
	 <26, 18>,
	 <26, 19>,
	 <26, 20>,
	 <26, 17>,
	 <27, 18>,
	 <27, 19>,
	 <27, 20>,
	 <27, 21>,
	 <15, 28>,
	 <15, 16>,
	 <23, 28>,
	 <23, 16>,
	 <23, 17>,
	 <24, 18>,
	 <24, 16>,
	 <24, 17>,
	 }; 

SoftAtomicConstraints = {
	 <14, 2>,
	 <2, 3>,
	 <3, 4>,
	 <4, 5>,
	 <5, 6>,
	 <6, 7>,
	 <7, 8>,
	 <1, 9>,
	 <9, 10>,
	 <10, 11>,
	 <11, 12>,
	 <12, 13>,
	 <28, 16>,
	 <16, 17>,
	 <17, 18>,
	 <18, 19>,
	 <19, 20>,
	 <20, 21>,
	 <21, 22>,
	 <15, 23>,
	 <23, 24>,
	 <24, 25>,
	 <25, 26>,
	 <26, 27>,
	 }; 

DisjunctiveConstraints = {
	 <2, 14, 2, 3>,
	 <3, 2, 3, 4>,
	 <1, 14, 1, 28>,
	 <4, 3, 4, 5>,
	 <5, 4, 5, 6>,
	 <6, 5, 6, 7>,
	 <7, 6, 7, 8>,
	 <9, 1, 9, 10>,
	 <10, 3, 10, 17>,
	 <10, 9, 10, 11>,
	 <11, 10, 11, 12>,
	 <12, 4, 12, 18>,
	 <12, 11, 12, 13>,
	 <13, 5, 13, 19>,
	 <25, 24, 25, 26>,
	 <18, 17, 18, 19>,
	 <26, 4, 26, 18>,
	 <26, 25, 26, 27>,
	 <19, 18, 19, 20>,
	 <27, 5, 27, 19>,
	 <20, 19, 20, 21>,
	 <21, 20, 21, 22>,
	 <15, 14, 15, 28>,
	 <23, 15, 23, 24>,
	 <16, 28, 16, 17>,
	 <17, 16, 17, 18>,
	 <24, 3, 24, 17>,
	 <24, 23, 24, 25>,
	 }; 

DirectSuccessors = {
	1,
	2,
	3,
	4,
	5,
	6,
	7,
	8,
	9,
	10,
	11,
	12,
	13,
	14,
	28,
	25,
	18,
	26,
	19,
	27,
	20,
	21,
	22,
	15,
	23,
	16,
	17,
	24,
	 }; 

