/* Cplex Data generated on 2017-12-16 */

k = 26;

b = 13;

AtomicConstraints = {
	 <3, 1>,
	 <3, 2>,
	 <4, 1>,
	 <4, 2>,
	 <5, 1>,
	 <5, 2>,
	 <5, 3>,
	 <5, 4>,
	 <6, 1>,
	 <6, 2>,
	 <6, 3>,
	 <6, 4>,
	 <7, 1>,
	 <7, 2>,
	 <7, 3>,
	 <7, 4>,
	 <8, 1>,
	 <8, 2>,
	 <8, 3>,
	 <8, 4>,
	 <8, 5>,
	 <8, 6>,
	 <9, 1>,
	 <9, 2>,
	 <9, 3>,
	 <9, 4>,
	 <9, 5>,
	 <9, 6>,
	 <9, 7>,
	 <10, 1>,
	 <10, 2>,
	 <10, 3>,
	 <10, 4>,
	 <10, 5>,
	 <10, 6>,
	 <10, 7>,
	 <11, 1>,
	 <11, 2>,
	 <11, 3>,
	 <11, 4>,
	 <11, 5>,
	 <11, 6>,
	 <11, 8>,
	 <11, 9>,
	 <12, 1>,
	 <12, 2>,
	 <12, 3>,
	 <12, 4>,
	 <12, 5>,
	 <12, 6>,
	 <12, 7>,
	 <12, 8>,
	 <12, 9>,
	 <12, 10>,
	 <13, 1>,
	 <13, 2>,
	 <13, 3>,
	 <13, 4>,
	 <13, 5>,
	 <13, 6>,
	 <13, 8>,
	 <13, 9>,
	 <13, 11>,
	 <13, 12>,
	 <21, 16>,
	 <21, 17>,
	 <21, 14>,
	 <21, 15>,
	 <22, 16>,
	 <22, 14>,
	 <22, 15>,
	 <26, 20>,
	 <23, 20>,
	 <18, 14>,
	 <19, 14>,
	 <19, 15>,
	 <24, 20>,
	 <24, 18>,
	 <24, 19>,
	 <24, 14>,
	 <24, 15>,
	 <25, 20>,
	 <25, 18>,
	 <25, 19>,
	 <25, 14>,
	 <25, 15>,
	 }; 

SoftAtomicConstraints = {
	 <2, 1>,
	 <4, 3>,
	 <6, 5>,
	 <7, 6>,
	 <9, 8>,
	 <10, 9>,
	 <12, 11>,
	 <15, 14>,
	 <16, 15>,
	 <17, 16>,
	 <19, 18>,
	 <22, 19>,
	 <18, 20>,
	 <21, 22>,
	 <25, 24>,
	 <24, 26>,
	 }; 

DisjunctiveConstraints = {
	 <3, 14, 3, 1>,
	 <4, 15, 4, 2>,
	 <5, 14, 5, 1>,
	 <6, 7, 6, 5>,
	 <6, 15, 6, 2>,
	 <8, 15, 8, 2>,
	 <9, 10, 9, 8>,
	 <11, 15, 11, 2>,
	 <13, 15, 13, 2>,
	 <21, 17, 4, 21>,
	 <18, 14, 18, 1>,
	 <19, 15, 19, 2>,
	 <24, 15, 24, 2>,
	 }; 

DirectSuccessors = {
	1,
	2,
	14,
	15,
	 }; 

