/* Cplex Data generated on 2017-12-16 */

k = 46;

b = 23;

AtomicConstraints = {
	 <1, 4>,
	 <1, 9>,
	 <1, 10>,
	 <1, 11>,
	 <1, 38>,
	 <1, 37>,
	 <1, 36>,
	 <1, 43>,
	 <1, 46>,
	 <1, 45>,
	 <1, 39>,
	 <1, 40>,
	 <1, 41>,
	 <1, 44>,
	 <2, 4>,
	 <2, 9>,
	 <2, 10>,
	 <2, 11>,
	 <2, 38>,
	 <2, 37>,
	 <2, 36>,
	 <2, 35>,
	 <2, 42>,
	 <2, 43>,
	 <2, 46>,
	 <2, 45>,
	 <2, 39>,
	 <2, 40>,
	 <2, 41>,
	 <2, 44>,
	 <3, 4>,
	 <3, 7>,
	 <3, 8>,
	 <3, 9>,
	 <3, 10>,
	 <3, 11>,
	 <3, 38>,
	 <3, 37>,
	 <3, 36>,
	 <3, 35>,
	 <3, 42>,
	 <3, 43>,
	 <3, 46>,
	 <3, 45>,
	 <3, 39>,
	 <3, 40>,
	 <3, 41>,
	 <3, 44>,
	 <4, 9>,
	 <4, 10>,
	 <4, 11>,
	 <4, 39>,
	 <4, 40>,
	 <4, 41>,
	 <4, 44>,
	 <5, 9>,
	 <5, 10>,
	 <5, 11>,
	 <5, 38>,
	 <5, 37>,
	 <5, 36>,
	 <5, 39>,
	 <5, 40>,
	 <5, 41>,
	 <5, 44>,
	 <6, 33>,
	 <6, 22>,
	 <6, 23>,
	 <6, 37>,
	 <6, 39>,
	 <6, 40>,
	 <6, 41>,
	 <6, 44>,
	 <7, 9>,
	 <7, 10>,
	 <7, 11>,
	 <7, 35>,
	 <7, 42>,
	 <7, 43>,
	 <7, 46>,
	 <7, 45>,
	 <8, 7>,
	 <8, 9>,
	 <8, 10>,
	 <8, 11>,
	 <8, 35>,
	 <8, 42>,
	 <8, 43>,
	 <8, 46>,
	 <8, 45>,
	 <8, 40>,
	 <8, 41>,
	 <8, 44>,
	 <27, 13>,
	 <27, 14>,
	 <27, 15>,
	 <27, 16>,
	 <27, 17>,
	 <27, 18>,
	 <27, 20>,
	 <27, 21>,
	 <27, 34>,
	 <24, 27>,
	 <24, 25>,
	 <24, 28>,
	 <24, 13>,
	 <24, 14>,
	 <24, 15>,
	 <24, 16>,
	 <24, 17>,
	 <24, 18>,
	 <24, 19>,
	 <24, 20>,
	 <24, 21>,
	 <24, 34>,
	 <24, 32>,
	 <24, 33>,
	 <25, 27>,
	 <25, 28>,
	 <25, 13>,
	 <25, 14>,
	 <25, 15>,
	 <25, 16>,
	 <25, 17>,
	 <25, 18>,
	 <25, 20>,
	 <25, 21>,
	 <25, 34>,
	 <25, 32>,
	 <25, 33>,
	 <28, 13>,
	 <28, 14>,
	 <28, 15>,
	 <28, 16>,
	 <28, 17>,
	 <28, 18>,
	 <28, 20>,
	 <28, 21>,
	 <28, 34>,
	 <28, 32>,
	 <28, 33>,
	 <26, 27>,
	 <26, 25>,
	 <26, 28>,
	 <26, 29>,
	 <26, 13>,
	 <26, 14>,
	 <26, 15>,
	 <26, 16>,
	 <26, 17>,
	 <26, 18>,
	 <26, 20>,
	 <26, 21>,
	 <26, 34>,
	 <26, 32>,
	 <26, 33>,
	 <26, 31>,
	 <26, 30>,
	 <26, 22>,
	 <26, 23>,
	 <29, 14>,
	 <29, 15>,
	 <29, 16>,
	 <29, 17>,
	 <29, 18>,
	 <29, 20>,
	 <29, 21>,
	 <29, 34>,
	 <29, 32>,
	 <29, 33>,
	 <29, 31>,
	 <29, 30>,
	 <29, 22>,
	 <29, 23>,
	 <13, 14>,
	 <13, 15>,
	 <13, 16>,
	 <13, 17>,
	 <13, 18>,
	 <14, 17>,
	 <14, 18>,
	 <15, 14>,
	 <15, 16>,
	 <15, 17>,
	 <15, 18>,
	 <15, 20>,
	 <15, 21>,
	 <15, 34>,
	 <16, 17>,
	 <16, 18>,
	 <16, 21>,
	 <16, 34>,
	 <17, 18>,
	 <17, 34>,
	 <12, 13>,
	 <12, 14>,
	 <12, 19>,
	 <20, 17>,
	 <20, 18>,
	 <20, 21>,
	 <20, 34>,
	 <21, 18>,
	 <21, 34>,
	 <19, 13>,
	 <19, 14>,
	 <32, 33>,
	 <32, 22>,
	 <31, 34>,
	 <31, 32>,
	 <31, 33>,
	 <31, 30>,
	 <31, 22>,
	 <31, 23>,
	 <30, 32>,
	 <30, 33>,
	 <30, 22>,
	 <30, 23>,
	 <38, 39>,
	 <38, 40>,
	 <38, 41>,
	 <38, 44>,
	 <37, 39>,
	 <37, 40>,
	 <37, 41>,
	 <37, 44>,
	 <36, 38>,
	 <36, 37>,
	 <36, 39>,
	 <36, 40>,
	 <36, 41>,
	 <36, 44>,
	 }; 

SoftAtomicConstraints = {
	 <2, 1>,
	 <3, 2>,
	 <5, 6>,
	 <10, 9>,
	 <11, 10>,
	 <28, 12>,
	 <16, 14>,
	 <31, 15>,
	 <20, 16>,
	 <21, 17>,
	 <34, 18>,
	 <27, 19>,
	 <30, 20>,
	 <32, 21>,
	 <23, 22>,
	 <26, 24>,
	 <29, 28>,
	 <22, 33>,
	 <33, 34>,
	 <38, 37>,
	 <40, 39>,
	 <41, 40>,
	 <44, 41>,
	 <35, 42>,
	 <42, 43>,
	 <46, 45>,
	 <43, 46>,
	 }; 

DisjunctiveConstraints = {
	 <1, 23, 1, 46>,
	 <1, 42, 19, 1>,
	 <2, 3, 2, 1>,
	 <3, 31, 3, 8>,
	 <3, 30, 3, 7>,
	 <6, 14, 6, 37>,
	 <10, 11, 10, 9>,
	 <24, 32, 9, 24>,
	 <24, 33, 10, 24>,
	 <16, 20, 16, 14>,
	 <22, 23, 22, 33>,
	 <42, 35, 42, 43>,
	 <43, 42, 43, 46>,
	 <46, 43, 46, 45>,
	 <40, 41, 40, 39>,
	 <41, 44, 41, 40>,
	 }; 

DirectSuccessors = {
	 }; 

